VentaId,Fecha,Folio,ClienteId,NombreCliente,Telefono,Domicilio,ProductoId,SKU,DescripcionProducto,Cantidad,ValorUnitario,Importe,TotalVenta
217,2025-06-14,1217,41,Cliente 41,5561546228,"Calle 195 #966, Ciudad Puebla",2,PROD-002,Disco Duro 1TB,3,116.11,348.33,7848.27
217,2025-06-14,1217,41,Cliente 41,5561546228,"Calle 195 #966, Ciudad Puebla",6,PROD-006,USB 64GB,3,868.91,2606.73,10455.0
217,2025-06-14,1217,41,Cliente 41,5561546228,"Calle 195 #966, Ciudad Puebla",8,PROD-008,Auriculares Bluetooth,1,669.08,669.08,11124.08
218,2025-03-08,1218,31,Cliente 31,5522047293,"Calle 113 #902, Ciudad Monterrey",15,PROD-015,"Laptop HP 15""",5,277.79,1388.95,1388.95
218,2025-03-08,1218,31,Cliente 31,5522047293,"Calle 113 #902, Ciudad Monterrey",15,PROD-015,"Laptop HP 15""",3,277.79,833.37,2222.32
218,2025-03-08,1218,31,Cliente 31,5522047293,"Calle 113 #902, Ciudad Monterrey",15,PROD-015,"Laptop HP 15""",5,277.79,1388.95,3611.27
219,2025-04-14,1219,47,Cliente 47,5536041928,"Calle 35 #450, Ciudad CDMX",20,PROD-020,Cámara Web HD,2,1316.65,2633.3,2633.3
219,2025-04-14,1219,47,Cliente 47,5536041928,"Calle 35 #450, Ciudad CDMX",5,PROD-005,Tablet Samsung,3,1366.69,4100.07,6733.37
219,2025-04-14,1219,47,Cliente 47,5536041928,"Calle 35 #450, Ciudad CDMX",16,PROD-016,Mouse inalámbrico,4,1016.59,4066.36,10799.73
219,2025-04-14,1219,47,Cliente 47,5536041928,"Calle 35 #450, Ciudad CDMX",3,PROD-003,USB 64GB,5,484.52,2422.6,13222.33
219,2025-04-14,1219,47,Cliente 47,5536041928,"Calle 35 #450, Ciudad CDMX",4,PROD-004,Tablet Samsung,4,1299.88,5199.52,18421.85
220,2025-02-13,1220,45,Cliente 45,5580445618,"Calle 47 #943, Ciudad Puebla",7,PROD-007,Teclado mecánico,3,559.57,1678.71,1678.71
220,2025-02-13,1220,45,Cliente 45,5580445618,"Calle 47 #943, Ciudad Puebla",14,PROD-014,"Laptop HP 15""",1,189.08,189.08,1867.79
220,2025-02-13,1220,45,Cliente 45,5580445618,"Calle 47 #943, Ciudad Puebla",14,PROD-014,"Laptop HP 15""",2,189.08,378.16,2245.95
220,2025-02-13,1220,45,Cliente 45,5580445618,"Calle 47 #943, Ciudad Puebla",13,PROD-013,"Monitor 24""",1,943.39,943.39,3189.34
221,2025-09-01,1221,15,Cliente 15,5584822026,"Calle 82 #95, Ciudad Puebla",8,PROD-008,Auriculares Bluetooth,4,669.08,2676.32,2676.32
221,2025-09-01,1221,15,Cliente 15,5584822026,"Calle 82 #95, Ciudad Puebla",8,PROD-008,Auriculares Bluetooth,5,669.08,3345.4,6021.72
221,2025-09-01,1221,15,Cliente 15,5584822026,"Calle 82 #95, Ciudad Puebla",5,PROD-005,Tablet Samsung,4,1366.69,5466.76,11488.48
222,2025-04-16,1222,9,Cliente 9,5584282581,"Calle 134 #500, Ciudad Puebla",1,PROD-001,Mouse inalámbrico,5,1325.32,6626.6,6626.6
222,2025-04-16,1222,9,Cliente 9,5584282581,"Calle 134 #500, Ciudad Puebla",11,PROD-011,Tablet Samsung,4,1391.98,5567.92,12194.52
222,2025-04-16,1222,9,Cliente 9,5584282581,"Calle 134 #500, Ciudad Puebla",18,PROD-018,USB 64GB,4,324.14,1296.56,13491.08
223,2025-01-07,1223,2,Cliente 2,5590249374,"Calle 139 #240, Ciudad CDMX",12,PROD-012,Impresora Epson,4,1025.26,4101.04,4101.04
223,2025-01-07,1223,2,Cliente 2,5590249374,"Calle 139 #240, Ciudad CDMX",7,PROD-007,Teclado mecánico,2,559.57,1119.14,5220.18
223,2025-01-07,1223,2,Cliente 2,5590249374,"Calle 139 #240, Ciudad CDMX",4,PROD-004,Tablet Samsung,1,1299.88,1299.88,6520.06
223,2025-01-07,1223,2,Cliente 2,5590249374,"Calle 139 #240, Ciudad CDMX",14,PROD-014,"Laptop HP 15""",1,189.08,189.08,6709.14
223,2025-01-07,1223,2,Cliente 2,5590249374,"Calle 139 #240, Ciudad CDMX",11,PROD-011,Tablet Samsung,5,1391.98,6959.9,13669.04
223,2025-01-07,1223,2,Cliente 2,5590249374,"Calle 139 #240, Ciudad CDMX",17,PROD-017,USB 64GB,5,377.22,1886.1,15555.14
224,2025-04-23,1224,43,Cliente 43,5517176138,"Calle 185 #125, Ciudad Guadalajara",17,PROD-017,USB 64GB,3,377.22,1131.66,1131.66
224,2025-04-23,1224,43,Cliente 43,5517176138,"Calle 185 #125, Ciudad Guadalajara",12,PROD-012,Impresora Epson,4,1025.26,4101.04,5232.7
225,2025-01-01,1225,45,Cliente 45,5580445618,"Calle 47 #943, Ciudad Puebla",11,PROD-011,Tablet Samsung,2,1391.98,2783.96,2783.96
225,2025-01-01,1225,45,Cliente 45,5580445618,"Calle 47 #943, Ciudad Puebla",15,PROD-015,"Laptop HP 15""",1,277.79,277.79,3061.75
226,2025-03-20,1226,49,Cliente 49,5515424184,"Calle 194 #683, Ciudad Monterrey",12,PROD-012,Impresora Epson,4,1025.26,4101.04,4101.04
226,2025-03-20,1226,49,Cliente 49,5515424184,"Calle 194 #683, Ciudad Monterrey",14,PROD-014,"Laptop HP 15""",5,189.08,945.4,5046.44
226,2025-03-20,1226,49,Cliente 49,5515424184,"Calle 194 #683, Ciudad Monterrey",4,PROD-004,Tablet Samsung,5,1299.88,6499.4,11545.84
226,2025-03-20,1226,49,Cliente 49,5515424184,"Calle 194 #683, Ciudad Monterrey",11,PROD-011,Tablet Samsung,2,1391.98,2783.96,14329.8
226,2025-03-20,1226,49,Cliente 49,5515424184,"Calle 194 #683, Ciudad Monterrey",14,PROD-014,"Laptop HP 15""",2,189.08,378.16,14707.96
227,2025-06-03,1227,31,Cliente 31,5522047293,"Calle 113 #902, Ciudad Monterrey",14,PROD-014,"Laptop HP 15""",4,189.08,756.32,756.32
227,2025-06-03,1227,31,Cliente 31,5522047293,"Calle 113 #902, Ciudad Monterrey",15,PROD-015,"Laptop HP 15""",3,277.79,833.37,1589.69
227,2025-06-03,1227,31,Cliente 31,5522047293,"Calle 113 #902, Ciudad Monterrey",7,PROD-007,Teclado mecánico,1,559.57,559.57,2149.26
227,2025-06-03,1227,31,Cliente 31,5522047293,"Calle 113 #902, Ciudad Monterrey",1,PROD-001,Mouse inalámbrico,4,1325.32,5301.28,7450.54
227,2025-06-03,1227,31,Cliente 31,5522047293,"Calle 113 #902, Ciudad Monterrey",7,PROD-007,Teclado mecánico,1,559.57,559.57,8010.11
228,2025-04-02,1228,15,Cliente 15,5584822026,"Calle 82 #95, Ciudad Puebla",3,PROD-003,USB 64GB,1,484.52,484.52,484.52
228,2025-04-02,1228,15,Cliente 15,5584822026,"Calle 82 #95, Ciudad Puebla",3,PROD-003,USB 64GB,5,484.52,2422.6,2907.12
228,2025-04-02,1228,15,Cliente 15,5584822026,"Calle 82 #95, Ciudad Puebla",18,PROD-018,USB 64GB,2,324.14,648.28,3555.4
228,2025-04-02,1228,15,Cliente 15,5584822026,"Calle 82 #95, Ciudad Puebla",7,PROD-007,Teclado mecánico,1,559.57,559.57,4114.97
229,2025-03-14,1229,19,Cliente 19,5554679470,"Calle 49 #668, Ciudad CDMX",12,PROD-012,Impresora Epson,3,1025.26,3075.78,3075.78
229,2025-03-14,1229,19,Cliente 19,5554679470,"Calle 49 #668, Ciudad CDMX",17,PROD-017,USB 64GB,3,377.22,1131.66,4207.44
230,2025-06-12,1230,40,Cliente 40,5530002931,"Calle 43 #882, Ciudad Puebla",6,PROD-006,USB 64GB,3,868.91,2606.73,2606.73
230,2025-06-12,1230,40,Cliente 40,5530002931,"Calle 43 #882, Ciudad Puebla",10,PROD-010,Mouse inalámbrico,5,1025.44,5127.2,7733.93
231,2025-07-04,1231,38,Cliente 38,5566888660,"Calle 153 #271, Ciudad CDMX",17,PROD-017,USB 64GB,5,377.22,1886.1,1886.1
231,2025-07-04,1231,38,Cliente 38,5566888660,"Calle 153 #271, Ciudad CDMX",19,PROD-019,Teclado mecánico,2,126.92,253.84,2139.94
231,2025-07-04,1231,38,Cliente 38,5566888660,"Calle 153 #271, Ciudad CDMX",18,PROD-018,USB 64GB,4,324.14,1296.56,3436.5
231,2025-07-04,1231,38,Cliente 38,5566888660,"Calle 153 #271, Ciudad CDMX",19,PROD-019,Teclado mecánico,2,126.92,253.84,3690.34
231,2025-07-04,1231,38,Cliente 38,5566888660,"Calle 153 #271, Ciudad CDMX",9,PROD-009,Auriculares Bluetooth,4,352.02,1408.08,5098.42
232,2025-06-15,1232,2,Cliente 2,5590249374,"Calle 139 #240, Ciudad CDMX",13,PROD-013,"Monitor 24""",5,943.39,4716.95,4716.95
232,2025-06-15,1232,2,Cliente 2,5590249374,"Calle 139 #240, Ciudad CDMX",20,PROD-020,Cámara Web HD,5,1316.65,6583.25,11300.2
232,2025-06-15,1232,2,Cliente 2,5590249374,"Calle 139 #240, Ciudad CDMX",3,PROD-003,USB 64GB,1,484.52,484.52,11784.72
232,2025-06-15,1232,2,Cliente 2,5590249374,"Calle 139 #240, Ciudad CDMX",4,PROD-004,Tablet Samsung,5,1299.88,6499.4,18284.12
232,2025-06-15,1232,2,Cliente 2,5590249374,"Calle 139 #240, Ciudad CDMX",13,PROD-013,"Monitor 24""",5,943.39,4716.95,23001.07
232,2025-06-15,1232,2,Cliente 2,5590249374,"Calle 139 #240, Ciudad CDMX",2,PROD-002,Disco Duro 1TB,5,116.11,580.55,23581.62
233,2025-04-10,1233,29,Cliente 29,5559926479,"Calle 152 #90, Ciudad Monterrey",6,PROD-006,USB 64GB,1,868.91,868.91,868.91
233,2025-04-10,1233,29,Cliente 29,5559926479,"Calle 152 #90, Ciudad Monterrey",10,PROD-010,Mouse inalámbrico,3,1025.44,3076.32,3945.23
234,2025-05-06,1234,5,Cliente 5,5536606718,"Calle 16 #339, Ciudad Guadalajara",17,PROD-017,USB 64GB,4,377.22,1508.88,1508.88
234,2025-05-06,1234,5,Cliente 5,5536606718,"Calle 16 #339, Ciudad Guadalajara",8,PROD-008,Auriculares Bluetooth,1,669.08,669.08,2177.96
234,2025-05-06,1234,5,Cliente 5,5536606718,"Calle 16 #339, Ciudad Guadalajara",15,PROD-015,"Laptop HP 15""",2,277.79,555.58,2733.54
234,2025-05-06,1234,5,Cliente 5,5536606718,"Calle 16 #339, Ciudad Guadalajara",3,PROD-003,USB 64GB,3,484.52,1453.56,4187.1
234,2025-05-06,1234,5,Cliente 5,5536606718,"Calle 16 #339, Ciudad Guadalajara",7,PROD-007,Teclado mecánico,5,559.57,2797.85,6984.95
234,2025-05-06,1234,5,Cliente 5,5536606718,"Calle 16 #339, Ciudad Guadalajara",14,PROD-014,"Laptop HP 15""",3,189.08,567.24,7552.19
235,2025-07-06,1235,6,Cliente 6,5595154850,"Calle 169 #818, Ciudad Puebla",8,PROD-008,Auriculares Bluetooth,1,669.08,669.08,669.08
235,2025-07-06,1235,6,Cliente 6,5595154850,"Calle 169 #818, Ciudad Puebla",20,PROD-020,Cámara Web HD,5,1316.65,6583.25,7252.33
236,2025-01-11,1236,46,Cliente 46,5554414304,"Calle 101 #383, Ciudad Monterrey",12,PROD-012,Impresora Epson,3,1025.26,3075.78,3075.78
236,2025-01-11,1236,46,Cliente 46,5554414304,"Calle 101 #383, Ciudad Monterrey",13,PROD-013,"Monitor 24""",4,943.39,3773.56,6849.34
236,2025-01-11,1236,46,Cliente 46,5554414304,"Calle 101 #383, Ciudad Monterrey",20,PROD-020,Cámara Web HD,1,1316.65,1316.65,8165.99
237,2025-01-25,1237,24,Cliente 24,5591571839,"Calle 151 #59, Ciudad Monterrey",2,PROD-002,Disco Duro 1TB,5,116.11,580.55,580.55
237,2025-01-25,1237,24,Cliente 24,5591571839,"Calle 151 #59, Ciudad Monterrey",7,PROD-007,Teclado mecánico,5,559.57,2797.85,3378.4
237,2025-01-25,1237,24,Cliente 24,5591571839,"Calle 151 #59, Ciudad Monterrey",7,PROD-007,Teclado mecánico,4,559.57,2238.28,5616.68
237,2025-01-25,1237,24,Cliente 24,5591571839,"Calle 151 #59, Ciudad Monterrey",17,PROD-017,USB 64GB,1,377.22,377.22,5993.9
237,2025-01-25,1237,24,Cliente 24,5591571839,"Calle 151 #59, Ciudad Monterrey",7,PROD-007,Teclado mecánico,5,559.57,2797.85,8791.75
237,2025-01-25,1237,24,Cliente 24,5591571839,"Calle 151 #59, Ciudad Monterrey",16,PROD-016,Mouse inalámbrico,4,1016.59,4066.36,12858.11
238,2025-05-07,1238,39,Cliente 39,5598505376,"Calle 107 #536, Ciudad Guadalajara",15,PROD-015,"Laptop HP 15""",4,277.79,1111.16,1111.16
238,2025-05-07,1238,39,Cliente 39,5598505376,"Calle 107 #536, Ciudad Guadalajara",14,PROD-014,"Laptop HP 15""",5,189.08,945.4,2056.56
238,2025-05-07,1238,39,Cliente 39,5598505376,"Calle 107 #536, Ciudad Guadalajara",20,PROD-020,Cámara Web HD,4,1316.65,5266.6,7323.16
239,2025-05-06,1239,45,Cliente 45,5580445618,"Calle 47 #943, Ciudad Puebla",12,PROD-012,Impresora Epson,2,1025.26,2050.52,2050.52
239,2025-05-06,1239,45,Cliente 45,5580445618,"Calle 47 #943, Ciudad Puebla",8,PROD-008,Auriculares Bluetooth,3,669.08,2007.24,4057.76
240,2025-04-20,1240,47,Cliente 47,5536041928,"Calle 35 #450, Ciudad CDMX",1,PROD-001,Mouse inalámbrico,1,1325.32,1325.32,1325.32
240,2025-04-20,1240,47,Cliente 47,5536041928,"Calle 35 #450, Ciudad CDMX",20,PROD-020,Cámara Web HD,1,1316.65,1316.65,2641.97
240,2025-04-20,1240,47,Cliente 47,5536041928,"Calle 35 #450, Ciudad CDMX",16,PROD-016,Mouse inalámbrico,3,1016.59,3049.77,5691.74
241,2025-08-16,1241,13,Cliente 13,5551926849,"Calle 49 #181, Ciudad Monterrey",12,PROD-012,Impresora Epson,3,1025.26,3075.78,3075.78
241,2025-08-16,1241,13,Cliente 13,5551926849,"Calle 49 #181, Ciudad Monterrey",20,PROD-020,Cámara Web HD,1,1316.65,1316.65,4392.43
241,2025-08-16,1241,13,Cliente 13,5551926849,"Calle 49 #181, Ciudad Monterrey",1,PROD-001,Mouse inalámbrico,2,1325.32,2650.64,7043.07
241,2025-08-16,1241,13,Cliente 13,5551926849,"Calle 49 #181, Ciudad Monterrey",9,PROD-009,Auriculares Bluetooth,2,352.02,704.04,7747.11
242,2025-07-10,1242,6,Cliente 6,5595154850,"Calle 169 #818, Ciudad Puebla",13,PROD-013,"Monitor 24""",3,943.39,2830.17,2830.17
242,2025-07-10,1242,6,Cliente 6,5595154850,"Calle 169 #818, Ciudad Puebla",13,PROD-013,"Monitor 24""",5,943.39,4716.95,7547.12
242,2025-07-10,1242,6,Cliente 6,5595154850,"Calle 169 #818, Ciudad Puebla",1,PROD-001,Mouse inalámbrico,3,1325.32,3975.96,11523.08
242,2025-07-10,1242,6,Cliente 6,5595154850,"Calle 169 #818, Ciudad Puebla",8,PROD-008,Auriculares Bluetooth,5,669.08,3345.4,14868.48
242,2025-07-10,1242,6,Cliente 6,5595154850,"Calle 169 #818, Ciudad Puebla",11,PROD-011,Tablet Samsung,2,1391.98,2783.96,17652.44
242,2025-07-10,1242,6,Cliente 6,5595154850,"Calle 169 #818, Ciudad Puebla",17,PROD-017,USB 64GB,4,377.22,1508.88,19161.32
243,2025-05-28,1243,5,Cliente 5,5536606718,"Calle 16 #339, Ciudad Guadalajara",3,PROD-003,USB 64GB,3,484.52,1453.56,1453.56
243,2025-05-28,1243,5,Cliente 5,5536606718,"Calle 16 #339, Ciudad Guadalajara",16,PROD-016,Mouse inalámbrico,2,1016.59,2033.18,3486.74
244,2025-06-22,1244,49,Cliente 49,5515424184,"Calle 194 #683, Ciudad Monterrey",2,PROD-002,Disco Duro 1TB,3,116.11,348.33,348.33
244,2025-06-22,1244,49,Cliente 49,5515424184,"Calle 194 #683, Ciudad Monterrey",14,PROD-014,"Laptop HP 15""",2,189.08,378.16,726.49
245,2025-06-30,1245,33,Cliente 33,5538832982,"Calle 138 #100, Ciudad Querétaro",18,PROD-018,USB 64GB,2,324.14,648.28,648.28
245,2025-06-30,1245,33,Cliente 33,5538832982,"Calle 138 #100, Ciudad Querétaro",4,PROD-004,Tablet Samsung,2,1299.88,2599.76,3248.04
245,2025-06-30,1245,33,Cliente 33,5538832982,"Calle 138 #100, Ciudad Querétaro",2,PROD-002,Disco Duro 1TB,1,116.11,116.11,3364.15
245,2025-06-30,1245,33,Cliente 33,5538832982,"Calle 138 #100, Ciudad Querétaro",11,PROD-011,Tablet Samsung,4,1391.98,5567.92,8932.07
246,2025-09-23,1246,40,Cliente 40,5530002931,"Calle 43 #882, Ciudad Puebla",9,PROD-009,Auriculares Bluetooth,5,352.02,1760.1,1760.1
246,2025-09-23,1246,40,Cliente 40,5530002931,"Calle 43 #882, Ciudad Puebla",8,PROD-008,Auriculares Bluetooth,1,669.08,669.08,2429.18
247,2025-05-15,1247,43,Cliente 43,5517176138,"Calle 185 #125, Ciudad Guadalajara",5,PROD-005,Tablet Samsung,1,1366.69,1366.69,1366.69
247,2025-05-15,1247,43,Cliente 43,5517176138,"Calle 185 #125, Ciudad Guadalajara",4,PROD-004,Tablet Samsung,2,1299.88,2599.76,3966.45
247,2025-05-15,1247,43,Cliente 43,5517176138,"Calle 185 #125, Ciudad Guadalajara",12,PROD-012,Impresora Epson,3,1025.26,3075.78,7042.23
247,2025-05-15,1247,43,Cliente 43,5517176138,"Calle 185 #125, Ciudad Guadalajara",7,PROD-007,Teclado mecánico,4,559.57,2238.28,9280.51
247,2025-05-15,1247,43,Cliente 43,5517176138,"Calle 185 #125, Ciudad Guadalajara",1,PROD-001,Mouse inalámbrico,5,1325.32,6626.6,15907.11
247,2025-05-15,1247,43,Cliente 43,5517176138,"Calle 185 #125, Ciudad Guadalajara",20,PROD-020,Cámara Web HD,2,1316.65,2633.3,18540.41
248,2025-09-01,1248,45,Cliente 45,5580445618,"Calle 47 #943, Ciudad Puebla",12,PROD-012,Impresora Epson,3,1025.26,3075.78,3075.78
248,2025-09-01,1248,45,Cliente 45,5580445618,"Calle 47 #943, Ciudad Puebla",13,PROD-013,"Monitor 24""",1,943.39,943.39,4019.17
248,2025-09-01,1248,45,Cliente 45,5580445618,"Calle 47 #943, Ciudad Puebla",8,PROD-008,Auriculares Bluetooth,1,669.08,669.08,4688.25
249,2025-09-03,1249,32,Cliente 32,5526961938,"Calle 82 #277, Ciudad Guadalajara",18,PROD-018,USB 64GB,2,324.14,648.28,648.28
249,2025-09-03,1249,32,Cliente 32,5526961938,"Calle 82 #277, Ciudad Guadalajara",20,PROD-020,Cámara Web HD,1,1316.65,1316.65,1964.93
250,2025-01-20,1250,10,Cliente 10,5517547010,"Calle 37 #303, Ciudad Guadalajara",17,PROD-017,USB 64GB,5,377.22,1886.1,1886.1
250,2025-01-20,1250,10,Cliente 10,5517547010,"Calle 37 #303, Ciudad Guadalajara",7,PROD-007,Teclado mecánico,2,559.57,1119.14,3005.24
